,BRAF,NRAS,TP53,CDKN2A,C15orf23,STK19,OXA1L,ANKRD20A4,RPS27,PTEN,RAC1,TMEM216,ACSM2B,BAGE,LUZP2,SLC38A4,IDH1,PRB2,LCE1B,MRPS31,NOTCH2NL,C8A,HIST1H2AA,NRK,GRXCR1,RUNX1T1,TAF1A,RQCD1,PRB1,NAP1L2,MUM1L1,USP17L2,PRIM2,CDH9,PPP6C,VEGFC,RBM11,FUT9,HBD,NMS,TRAT1,TRIM58,MPP7,CTAGE6P,OR8D4,EMG1,ZNF99,SERPINB3,SPOCK3,HHLA2,CDK4,KLHL4,FRG2B,ELF5,ZNF98,GML,PDE1A,AREG,DDX3X,DMC1,PRB4,DEFB119,OR51S1,SNAP91,AGXT2,RERG,SPAG16,SPRR2G,STARD6,TMCO5A,CRB1,PARM1,DEFB118,LIN7A,ZMAT4,DEFB114,GRXCR2,VSNL1,UGT2A1,PSG4,ACD,POTEG,GK2,ZNF679,FABP2,MKX,TBC1D3B,DACH1,POTEM,HBG1,DEFB112,C3orf71,GNAI2,NDUFB9,HNF4G,MEOX2,EIF3D,PRSS48,TFEC,WDR12,TPTE2,FOLH1B,CLEC4E,UNC119B,KIAA1257
GK2,0.49801235018129436,0.500625813282426,0.5015619995955142,0.5015335505543083,0.5018357924039996,0.5019249472448727,0.5019468640026579,0.5020167333482284,0.5018177190805924,0.5014938355730908,0.5018760565565642,0.5018911777135422,0.5016318292199603,0.5018569836443472,0.501851792040111,0.5017350314715798,0.5017725032585512,0.5016310604401059,0.5019195434215884,0.5019144725410591,0.5017703429185782,0.5017969208035844,0.501960007412681,0.5014366734911402,0.5018585316359653,0.5017673199330974,0.5016781737331008,0.501958950700208,0.5015607218645749,0.5018018087658386,0.5017053901059063,0.5018723371695752,0.5017736077204507,0.501495047982978,0.5017955578443651,0.5019020657712013,0.5019276718959551,0.5017240999122116,0.5019194405755818,0.501987055114687,0.5019317044827696,0.5018571444552693,0.5017156771840358,0.5020092466799683,0.5019161865686561,0.5018707835314277,0.5014493772836544,0.5015428984463292,0.5018041488058063,0.501731015782601,0.5019662122174926,0.5018308240917577,0.5018637551273529,0.5019682283913914,0.5017483970534333,0.5019689506803618,0.5016908429589705,0.502000967646348,0.5018108278260859,0.5019276383920012,0.501861121569859,0.5019364047803982,0.5017988094814331,0.5017329020083637,0.5018631940182561,0.5019801246674339,0.5018582211139191,0.501994742803091,0.5019863791485709,0.5019544008080795,0.5013030136710244,0.5019123619208562,0.5019574556907163,0.5019586827367584,0.5019307572429108,0.5020033411793382,0.5019474341929512,0.5020355789547309,0.5017813136250041,0.5014818165259358,0.5019287598968084,0.5017427380318672,0.5,0.5018083158293859,0.5019604073387356,0.501932160098558,0.5019860982833217,0.5017173110529429,0.5019647960279173,0.501926995510534,0.5019950516472387,0.5019844777919685,0.5019748977147537,0.5019723345871132,0.5016849673415504,0.5019927964707014,0.5019747756099564,0.5019854471070487,0.5017841601581713,0.5018569234195979,0.5016621835888067,0.5019074528677041,0.5019416994740761,0.5019844345928904,0.5018908434713479,
ZNF679,0.49800371223934087,0.5006207649237777,0.5015592991283818,0.5015383774095122,0.5018324430721541,0.501923797770487,0.5019450492613301,0.5020165290453853,0.5018198558856825,0.5015001193266334,0.501873472844277,0.5018897473243964,0.5016181320924157,0.501857703769397,0.5018496017129005,0.5017329981744009,0.5017723264700298,0.5016301446583208,0.5019145492486783,0.5019138495231452,0.5017684874795231,0.501794597454885,0.5019583438069549,0.5014288314091353,0.5018582429619856,0.501766901367433,0.5016850061518653,0.5019567872187638,0.501556826023962,0.5018082074525209,0.5017117486907092,0.501876464194664,0.5017503247070633,0.5014939111244563,0.5017904560797033,0.5018986918674291,0.5019257873104515,0.5017227611636413,0.5019202904156439,0.5019864388497153,0.5019340149449906,0.5018551467178192,0.5017151829528331,0.5020080607540731,0.5019172839503879,0.5018695231157975,0.5014419715385935,0.5015340721567668,0.5018050383029578,0.5017288475171455,0.5019654634534605,0.5018277501726431,0.5018632593914456,0.5019669530832628,0.5017623571214322,0.5019664594672077,0.5016939939726819,0.501999866982017,0.5018098254515256,0.501924860326707,0.5018603605244817,0.5019338242663832,0.5017967240473866,0.501731807617644,0.50185820020712,0.501978924618237,0.5018535151184033,0.5019926348652926,0.5019855603339606,0.5019573029216414,0.501305402424746,0.5019101906350405,0.5019556219340868,0.5019586380118952,0.5019283250671068,0.5020019757457168,0.501946145674901,0.5020340789179214,0.5017803751587124,0.5014865432534842,0.5019307278363782,0.5017385569930067,0.5017623351796764,0.5,0.5019677245442714,0.5019323438042947,0.5019842393152077,0.5017179181767639,0.5019642938549809,0.5019245724537591,0.5019946729985946,0.5019830474028227,0.5019751589061363,0.5019724225409696,0.5016878417177724,0.5019957512131648,0.5019737229108634,0.5019841866914185,0.5017861719391974,0.5018571505346439,0.5016583423656135,0.5019055443930013,0.5019395359926319,0.5019833818937974,0.5018905227686158,
FABP2,0.4980172781478319,0.50062031871154,0.5015565837732987,0.5015337096945882,0.5018272599995998,0.5019162861161816,0.5019381897455296,0.5020092707391717,0.5018130952426849,0.5014932283950574,0.5018674563158975,0.5018827538470507,0.5016244022705028,0.5018507102920513,0.5018409658375896,0.5017278477176859,0.5017677840202404,0.5016264998101511,0.5019118911491292,0.5019086492406167,0.5017620611197613,0.5017891392176946,0.5019518661621043,0.5014322262936942,0.5018515032658938,0.50176230727787,0.5016788050990666,0.5019501923571849,0.5015483897672609,0.5018030759309591,0.5017033774417259,0.5018692890674419,0.5017656979560746,0.5014875564634079,0.5017852675810296,0.5018956198519179,0.501918913552932,0.5017207508439375,0.5019132489730601,0.5019792747055157,0.5019284337077451,0.5018513447221007,0.5017061799116069,0.5020007636031362,0.5019097247137635,0.50186219516192,0.5014392014533963,0.501536637668653,0.5017982735773892,0.5017236237579233,0.5019580922860619,0.5018241657833629,0.5018572408545298,0.5019595819158642,0.501747520008814,0.5019604082581703,0.5016887931759779,0.5019924958146185,0.5018027479872939,0.5019188368354568,0.5018530325706042,0.5019277488329511,0.5017928065150238,0.5017256379705808,0.501855071290697,0.5019714129639316,0.5018501204473427,0.5019860105848205,0.501978189166562,0.5019507489324362,0.5013006430926306,0.5019041261414229,0.5019490270725078,0.5019505038816001,0.5019225105514856,0.5019947466459929,0.50193794524132,0.5020268206117078,0.5017752609987725,0.5014735232684908,0.501923620760369,0.5017378456989233,0.5017469766292965,0.5018002744845418,0.5,0.501925981486468,0.5019774139567601,0.5017109613880397,0.501957459435596,0.5019184965232599,0.501986419293852,0.5019756762354242,0.5019687369151723,0.5019652142696597,0.5016810596821962,0.5019890509592784,0.5019663517434649,0.50197681552402,0.5017799294457872,0.5018497793672453,0.5016522995986703,0.5019004149334286,0.501933584110474,0.501976010726399,0.5018831516012173,
MKX,0.4980249091525162,0.5006195552890733,0.5015550735914432,0.5015328869874819,0.5018271690023937,0.5019163386272217,0.5019381424259516,0.5020090982812345,0.5018105958118422,0.501493125584784,0.5018652690477964,0.5018826942502985,0.501620531893709,0.5018506506952991,0.5018421492340609,0.5017249818171018,0.5017648800250528,0.5016259616310871,0.5019111453594347,0.5019084623444485,0.5017595241928048,0.5017879638849658,0.5019514366460645,0.5014320132727733,0.5018487746351444,0.5017613257237239,0.5016786249806066,0.501949356454613,0.5015529576528432,0.5018016535251957,0.5017030276357317,0.5018685902617416,0.5017669684222554,0.5014888062352543,0.5017851516481963,0.5018942676800545,0.5019186988751626,0.5017203368962778,0.5019129823531089,0.501977952487639,0.5019278582784977,0.5018493655105176,0.5017065928502709,0.502000636170117,0.5019097853499703,0.5018620923516467,0.5014410234448176,0.5015361428432383,0.5017979851510315,0.5017181107716158,0.5019580326893098,0.5018242822532244,0.50185728389365,0.5019594981604731,0.5017560173189203,0.5019606063783077,0.5016843752779359,0.5019924362178663,0.5018038978603455,0.5019186221576876,0.5018498441672101,0.5019272807406997,0.501790286014091,0.5017248970040916,0.5018547293135116,0.5019715437119089,0.5018499324849787,0.5019859248633156,0.5019778904028979,0.5019504847280811,0.5012985684543548,0.501902977130695,0.5019484872399331,0.5019516376232384,0.5019224509547334,0.5019944800260416,0.5019395163361933,0.5020264930727536,0.5017732387458994,0.5014785729880207,0.50192319997299,0.5017375719683039,0.5017534811179615,0.5017996454734077,0.5019607332153108,0.5,0.5019773543600079,0.5017094604482238,0.5019574525242848,0.5019157921262104,0.5019876792567451,0.501975616638672,0.5019683152142039,0.501964710449835,0.5016806488025483,0.5019886733854205,0.5019659144566598,0.5019767559272678,0.5017784215486147,0.5018492827481917,0.5016535462290007,0.5018972830554266,0.5019297144222263,0.5019755734395939,0.5018829714827572,
TBC1D3B,0.4980103121675034,0.5006195287189836,0.5015544636043658,0.501532876469305,0.5018261477264063,0.5019151411731977,0.5019372122744207,0.5020082401185149,0.5018123579163638,0.5014919229495161,0.5018660009705831,0.501881706118399,0.5016205985550131,0.5018496625633996,0.5018425154726885,0.5017268489155564,0.5017653379217496,0.5016241239884089,0.5019107694040159,0.50190761861996,0.501760871323435,0.5017860331368325,0.5019508184334526,0.5014308485739143,0.5018507002193165,0.5017610913760174,0.5016777312648887,0.5019491446285331,0.5015518910665104,0.5018020259878182,0.5017030290144364,0.5018681412168023,0.5017662087836618,0.5014649706170009,0.5017870827463435,0.5018943515300222,0.5019175820018644,0.5017196839905951,0.5019118283060725,0.5019781837633429,0.5019271437894309,0.5018501527476233,0.5017075134889785,0.5019997116514587,0.5019090044954374,0.5018611474332684,0.5014403214377161,0.501535496798849,0.5017974962389726,0.5017222728843717,0.5019570445574103,0.5018246025944885,0.5018555298008621,0.5019583401636015,0.5017554828406277,0.5019596182464082,0.5016876473338748,0.5019914651939617,0.5018031839837126,0.5019178062148001,0.5018521077849364,0.5019268069392883,0.5017918077128942,0.5017246430438378,0.5018539666535786,0.5019706191932507,0.5018491121732934,0.5019849723280887,0.5019771153323841,0.5019497183117794,0.5012994102184565,0.5019024540782508,0.5019479964518511,0.5019506233858125,0.5019212946496331,0.5019935739576615,0.5019385765401634,0.502025772883056,0.5017741871645944,0.5014805700156482,0.5019224480720377,0.5017366973657359,0.5017550158085287,0.5017991374901242,0.5019597621914061,0.5019249508658112,0.5,0.5017094337684866,0.5019561346675706,0.5019176669070496,0.5019858841105296,0.5019746285067724,0.5019671998236994,0.501964262904077,0.5016798463766983,0.5019879771251005,0.5019641633618638,0.5019757677953683,0.5017788268172053,0.5018487316385937,0.5016546186122169,0.5018993741856125,0.5019326498528862,0.5019749629977472,0.5018809105533809,
DACH1,0.49796978100709294,0.5005964429647916,0.5015694595806659,0.5015467827835596,0.5018180451020777,0.5019307590077,0.5019530208230231,0.5020237639454188,0.5018258077434438,0.5015076765425514,0.5018800748821303,0.5018926301825124,0.501636600199039,0.5018657185043089,0.5018547642033112,0.5017412066571482,0.5017818435585985,0.5016378869807473,0.5019266702639081,0.5019217404941054,0.5017748289181014,0.5018022123875971,0.5019656417170425,0.501437040968508,0.5018653441372881,0.5017740592848563,0.501693770097803,0.5019651573559213,0.5015668101860487,0.50179465919517,0.5017135073917046,0.5018809581500293,0.5017807371335113,0.5015033567639089,0.5018025667141388,0.5019080584994416,0.5019329162327288,0.5017336628750485,0.5019277421793072,0.5019935478752214,0.5019424675322015,0.5018658335921493,0.5017211121058655,0.5020156977989322,0.5019209053310641,0.5018760195077071,0.5014548159902389,0.5015459395454666,0.5018125325053757,0.5017375602538193,0.5019731004983196,0.501838812053643,0.5018702179998799,0.5019743961045109,0.5017698612725362,0.5019744420607106,0.5017015344202249,0.5020066626504633,0.5018103869590582,0.5019336899666973,0.501866547961723,0.5019392780004878,0.5018060952704997,0.5017357792557996,0.5018695769076427,0.5019864727449693,0.501863937911669,0.5020009755835569,0.5019929990842814,0.5019649157682811,0.5013058535996494,0.5019174359113103,0.5019639920712443,0.5019660978816879,0.5019368559694398,0.5020096127905759,0.5019537739966651,0.5020407891530143,0.5017861897254787,0.5014948625971155,0.5019382886104138,0.5017480478608773,0.5017686672943437,0.501815255067874,0.5019757483388796,0.5019394956702209,0.5019918724846804,0.5,0.5019711199717052,0.5019329425343884,0.5020028258759487,0.501990354722867,0.5019780589962874,0.5019803188449863,0.5016903691156483,0.5020007611370835,0.5019813599557225,0.5019916366098499,0.5017945879921859,0.5018552598903989,0.5016693884627293,0.5019153774410807,0.5019483915371089,0.501990876870982,0.5018977273591203,
POTEM,0.4980234073934495,0.5006194970761948,0.501554845616198,0.5015319024873107,0.5018264750046519,0.5019152471865254,0.5019375182216458,0.5020085028522188,0.5018114273116774,0.5014924434001096,0.5018666126853849,0.501881968852103,0.5016222022938405,0.5018497702160865,0.5018421810414645,0.501726969170603,0.5017669990252925,0.5016251856307887,0.5019111061541814,0.5019063570106169,0.5017612761248135,0.5017882409776407,0.5019510225315916,0.5014305697584286,0.5018506842809141,0.5017615641188331,0.5016780372121137,0.501949407362237,0.5015519774655921,0.5018021774005162,0.5017010331465722,0.5018683141572899,0.5017663601963599,0.5014852153268479,0.5017872644154919,0.5018948519649651,0.5019159086502923,0.5017197667497804,0.5019120756177328,0.5019779056906543,0.5019271541691941,0.5018505181171997,0.5017077025820245,0.5019999370806184,0.5019091559081355,0.5018612401934567,0.5014402507640302,0.5015371901611995,0.5017986539633069,0.50172235617264,0.5019571373175986,0.501819491268047,0.5018551845631426,0.5019588932839855,0.5017510566288139,0.5019598223445473,0.5016874805991369,0.5019917279276656,0.5018024910994708,0.5019169589928002,0.5018523857746365,0.5019265485494744,0.5017848984925597,0.5017247200853632,0.501853584728947,0.5019709991569373,0.5018465042645617,0.5019851669543078,0.5019772661985921,0.5019499810454833,0.5012952869027144,0.5019027999205747,0.501948259185555,0.5019502099149815,0.5019217426645327,0.50199397875904,0.5019388978682852,0.50202603561676,0.5017738653488395,0.5014804690744055,0.5019228528734162,0.5017342608451647,0.5017538781225512,0.5017993565993242,0.501959972239669,0.5019252135995153,0.5019762992369976,0.5017088458249385,0.5,0.5019176420262724,0.5019870497767381,0.5019748912404763,0.5019679690282195,0.5019645256377809,0.5016803881583124,0.5019882830723255,0.5019654116675,0.5019758019199917,0.5017790309153444,0.5018488392912804,0.5016492210855841,0.5018992146499519,0.501932757505573,0.5019752257314511,0.5018822115252524,
HBG1,0.49802497495465536,0.5006191138546083,0.50155605168796,0.5015324309268896,0.5018277888286933,0.5019170294486436,0.5019365546608925,0.502009244703146,0.5018130891247239,0.5014916840181421,0.5018650817980854,0.5018828456538429,0.501624064193287,0.5018512391211449,0.5018432770777127,0.5017260812145409,0.5017669728945279,0.5016237718670855,0.5019124199782228,0.5019080619501689,0.5017616385068923,0.5017894610235891,0.5019523949911979,0.5014301395912767,0.5018507564189265,0.501758405718501,0.5016793339281602,0.501947528945923,0.5015498425442384,0.5018037204092677,0.5017046109030413,0.5018691073764009,0.5017676723344501,0.5014860868971115,0.5017871378684579,0.5018961486810115,0.501918502266528,0.5017192314085154,0.5019137778021536,0.5019789148862966,0.501927101422049,0.5018500655859526,0.5017073274657843,0.5020011503645552,0.5019097781674483,0.5018625108039768,0.5014412807170248,0.5015352909707265,0.5017987898902073,0.5017210379546041,0.50195845114164,0.5018260413075848,0.5018578853328384,0.5019602071080268,0.5017570636213986,0.5019611948041536,0.5016863965602486,0.5019909946512243,0.5018044174693369,0.5019191586413514,0.5018534724815712,0.501927471092609,0.5017932464259907,0.5017254487567959,0.5018542166662536,0.5019722526594627,0.5018498704795323,0.5019845094214264,0.5019785759279811,0.5019512777615298,0.5013014743078454,0.5019029147578827,0.5019474826955925,0.5019521733636431,0.5019228973129046,0.5019951334074119,0.5019399628332165,0.5020273062272802,0.5017744945909666,0.5014784436056803,0.5019239643082669,0.5017362836628253,0.5017560468468704,0.501799604439805,0.5019609785690355,0.5019235224431433,0.5019778007181791,0.5017106376293241,0.501957611267975,0.5,0.5019868577299816,0.5019762050645178,0.5019691236765913,0.5019658394618223,0.5016816848743589,0.501989579788372,0.5019668805725584,0.5019745370043618,0.5017805739240958,0.5018498711740376,0.5016566402975238,0.5018979533990195,0.5019307529921413,0.5019765395554925,0.5018836804303108,
DEFB112,0.4980309713853175,0.5006168358851179,0.5015536673522978,0.5015309565935218,0.5018245595839743,0.501913706222264,0.5019353958123505,0.5020063804429234,0.5018105153487673,0.5014903380988092,0.5018632144520281,0.5018801212676922,0.5016202304044366,0.5018479571909849,0.5018411991069346,0.5017231018746497,0.5017636626780788,0.5016228556299083,0.5019091797595769,0.5019060166612582,0.5017593080186948,0.5017859467779524,0.5019491547725521,0.501429567589583,0.5018491369145763,0.5017595868465938,0.5016757354974066,0.5019473020609367,0.5015502906885764,0.5017999802045464,0.5017010488171372,0.5018665776778897,0.50176460682496,0.5014860519611302,0.501784414151154,0.5018930399580004,0.5019161604518655,0.5017166580285781,0.5019106163937015,0.5019766421261572,0.5019237965330884,0.5018471992213003,0.5017066410396556,0.5019981837092186,0.501907144819846,0.5018595625825615,0.5014386721472833,0.501532577523084,0.5017930826406117,0.5017210438640057,0.5019554597067034,0.5018230746522483,0.5018546082751711,0.5019570456995747,0.5017521728220223,0.5019573386565104,0.5016840354796134,0.5019898632352598,0.5018004584800564,0.5019162042560983,0.5018508394264357,0.5019252653021026,0.5017898071516802,0.501722887282403,0.5018524387113384,0.501968876747642,0.5018472059924557,0.5019833518807093,0.5019755565872035,0.5019479958313697,0.5012967734665726,0.5019015462475054,0.5019463944931493,0.5019479239876826,0.501919877972127,0.5019921140666344,0.5019370130012507,0.5020241880323492,0.5017724290875123,0.5014774020647174,0.5019207888491088,0.5017352306724401,0.501751963506813,0.5017975655078781,0.5019567618628654,0.5019232700969158,0.5019738784448968,0.5017083814941222,0.5019548795416785,0.5019147182532194,0.5,0.5019730436560657,0.5019661043358138,0.5019625992431764,0.5016785761513477,0.5019863395697262,0.5019637191641063,0.5019741829446615,0.5017772968664287,0.5018471467878868,0.5016539424043802,0.5018978108808723,0.5019309690839907,0.5019732576253325,0.501879616089354,
C3orf71,0.4980088302588716,0.5006174688213617,0.5015340222496325,0.5015338437822361,0.5018271890557989,0.5019164728892704,0.5019381795873518,0.5020088344931101,0.5018132820157738,0.5014931047658157,0.5018673326866557,0.501882630217809,0.5016242957492559,0.5018505866628096,0.5018429010427353,0.5017278902449491,0.5017676603909986,0.5016265423374143,0.5019117675198874,0.5019085427193699,0.5017619374905196,0.5017893757685687,0.5019514128080478,0.5014292277989911,0.501851766386401,0.5017621614184884,0.5016786985778198,0.5019500687279431,0.5015501298046805,0.5018029500872281,0.5017039531138464,0.5018691825461951,0.5017671328830717,0.5014860904091358,0.501788080862215,0.5018955660161121,0.5019184773068703,0.5017177767043784,0.5019131253438184,0.501979151076274,0.5019283271864982,0.501851334563923,0.5017082641652626,0.5020007097673302,0.5019099285948473,0.5018620715326783,0.5014420922764876,0.5015377815107309,0.5017995809877768,0.5017223372647981,0.5019579686568202,0.50182560071036,0.5018570452173629,0.5019595546496916,0.5017565241700204,0.5019605423458182,0.5016889443716207,0.5019923892933716,0.5018041080831226,0.50191873031421,0.5018533654845474,0.5019277742522195,0.5017925193174723,0.501725970884524,0.5018549647694501,0.5019716605226433,0.5018501102891649,0.5019859396410198,0.5019780826453152,0.5019506424111894,0.5013017869347084,0.5019031693731124,0.5019459758923638,0.5019515906987436,0.5019224040302388,0.501994640124746,0.5019396178695561,0.502026696982466,0.5017748247527108,0.5014784790290034,0.501920569580225,0.5017380932576352,0.5017560571379213,0.501800607398485,0.5019606862908161,0.5019258749652212,0.5019772903275184,0.5017105778274191,0.5019573884917953,0.5019187330741341,0.5019877111424442,0.5,0.5019686303939255,0.5019622423445897,0.5016811022094595,0.5019889444380315,0.5019662281142231,0.5019766918947782,0.50178008064143,0.5018496557380036,0.5016569842949871,0.5018995374201923,0.5019335739522961,0.5019758870971571,0.5018821250394708,
GNAI2,0.49803138529753616,0.5006151761084985,0.5015549469727304,0.5015320292695161,0.5018258372746311,0.5019148307214226,0.5019368847146507,0.5020078693452237,0.501811396868319,0.5014918270011094,0.5018656905188079,0.5018766575986082,0.5016227037278631,0.5018472789056156,0.5018419896183802,0.5017265213557864,0.5017661756030933,0.5016224422797136,0.5019104157387196,0.5019066404639203,0.5017597845658403,0.5017880068794061,0.5019496503622087,0.5014293950424656,0.5018498098060065,0.5017583717195435,0.5016774037051186,0.5019487909632369,0.5015515635067403,0.501799954946854,0.5017029537909015,0.5018674515528162,0.5017644975353237,0.5014856361863826,0.5017867119730524,0.5018936510319162,0.5019173570779668,0.5017196141477146,0.5019113108310983,0.5019775435867531,0.5019264865048462,0.5018498846102046,0.5017075750763744,0.5019993408781676,0.5019086337221462,0.5018607937679721,0.5014390338214043,0.5015363098920284,0.5017977664750568,0.5017202450569287,0.501956690892114,0.5018240767401801,0.5018554770659767,0.5019573791155567,0.5017549482576587,0.501959264581112,0.5016868870351539,0.5019907646958558,0.5018028303184163,0.5019172803604918,0.5018516251441492,0.5019264964875132,0.5017905400376268,0.5017246019953613,0.5018535958802874,0.5019702916334806,0.5018485863189851,0.5019846618763135,0.501976632691597,0.5019493475384882,0.5012923725708933,0.5019024130297743,0.5019468925862614,0.5019482658335548,0.5019209670898631,0.5019929961611713,0.5019379192555786,0.5020254192177598,0.5017738596048245,0.5014778503591742,0.5019220772987465,0.5017364492940604,0.5017521215082572,0.5017983633493492,0.501959391418115,0.501924217988304,0.5019755060919959,0.5017039265483902,0.5019561107270891,0.5019172961337585,0.501986416269743,0.5019742748414762,0.5,0.5019639092387808,0.5016795782392797,0.5019874944843132,0.5019649503495169,0.5019754141300721,0.5017785787455298,0.5018483779732974,0.5016549269585202,0.5018967835046294,0.5019307835235309,0.501974609332451,0.5018814598205893,
NDUFB9,0.49803044030422616,0.5006136218465788,0.5015552410140804,0.5015314730196231,0.5018260989157435,0.5019149551835118,0.5019370771701221,0.5020081581637642,0.5018122759616132,0.5014920987116551,0.5018658149808971,0.5018816241636485,0.5016222374573559,0.501849580608649,0.5018426350249908,0.5017261973659277,0.50176614268524,0.5016243325310937,0.5019106826555332,0.5019074525793145,0.501757609087409,0.5017873826960086,0.5019506576685083,0.5014256012905511,0.5018505798832765,0.5017580786542976,0.5016776925236592,0.5019490626737826,0.5015485157358528,0.5018021949476885,0.5017023390450187,0.5018680976818408,0.5017655310914183,0.5014877697547149,0.5017861718755499,0.501893572943552,0.5019178009775245,0.5017169199260686,0.5019121192896577,0.5019781450221135,0.5019272423221439,0.5018497204950952,0.5017063282900953,0.5019997037131697,0.5019084108890887,0.5018610654785177,0.5014409233262385,0.501534369495369,0.5017979844718246,0.501721674526306,0.5019569626026597,0.5018245946561994,0.501856368888017,0.5019584522324619,0.501755439305666,0.5019595362916577,0.5016873977313187,0.501991383239211,0.501803017943067,0.5019168213275448,0.5018522630673179,0.5019266718349898,0.5017912060389159,0.5017247843813996,0.5018519287228019,0.5019705581054137,0.5018469778794477,0.5019843431250675,0.5019770765911546,0.5019495522711338,0.5012969674700065,0.5019030662514565,0.5019479144971004,0.5019494439916338,0.5019213979760782,0.5019936340705855,0.5019385330052019,0.5020256909283054,0.501772844874327,0.5014799764477992,0.5019189730642727,0.5017338950193246,0.5017532734816009,0.5017993420851667,0.5019595838735865,0.5019243283249192,0.5019762842733577,0.5017099014980734,0.5019563824376347,0.5019177270199736,0.50198662627809,0.5019716018931246,0.5019676243397649,0.5,0.5016788591392805,0.5019873479220792,0.501962814377522,0.5019756858406177,0.5017789905013745,0.5018475090308936,0.5016554253775108,0.5018993379354674,0.5019323927248729,0.5019745033529438,0.501882021917815,
HNF4G,0.497982331174018,0.5006218960334679,0.5015695883940893,0.5015369899267546,0.501844098226685,0.5019331603744195,0.5019557341623824,0.5020266034406861,0.5018294530037695,0.501495308645861,0.5018845969914739,0.5019002982639035,0.5016405469815987,0.5018681341871961,0.5018600474316477,0.5017404154585594,0.5017841677876987,0.5016409259107487,0.5019284044302252,0.5019259359405799,0.5017778835844029,0.5018057024664346,0.5019647157244626,0.5014460462767192,0.5018657180232401,0.501777998715002,0.5016962289942115,0.5019672251224395,0.5015670900569773,0.5018205809160097,0.5017210622211798,0.501882850927629,0.5017834863918339,0.5015048552454158,0.5018004512777605,0.5019110742973787,0.5019355676587702,0.5017330191070339,0.5018884688669984,0.5019965435196435,0.5019454913102295,0.5018665472659629,0.5017243127965385,0.5020181134818195,0.5019256843735869,0.5018776959933188,0.5014533348260055,0.5015491664795906,0.5018162351582051,0.5017402792273786,0.5019756367029147,0.5018410233006737,0.5018746301903654,0.5019735495005138,0.5017708790186393,0.5019776234809208,0.5016927655902197,0.5020100402314712,0.5018210216228063,0.5019332815123952,0.5018684109907762,0.5019448755794043,0.501808249442913,0.5017411007999545,0.501871874958473,0.5019793451194088,0.5018642663791387,0.5020032646149932,0.5019950668507996,0.5019672109294604,0.5013110546566325,0.501921441460797,0.5019665714893605,0.5019671584082573,0.5019369231830134,0.5020122910628456,0.5019570046218225,0.502043810575065,0.5017867226648682,0.5014935882048976,0.5019380654373075,0.5017550750812491,0.5017686651303207,0.5018175201562521,0.5019781881804056,0.501943025571915,0.5019946266402616,0.5017227106630179,0.5019750038524488,0.5019363313267927,0.5020053620805438,0.5019932206522769,0.5019860522345464,0.501981618033563,0.5,0.5020033405551997,0.5019829932278129,0.501994172814445,0.5017970297585599,0.5018661831311487,0.5016736287836489,0.5019172575293117,0.5019463516139272,0.5019934130755771,0.5018992896037836,
MEOX2,0.4980299809581542,0.5006189146949096,0.5015544250974275,0.5015268822889752,0.5018250065029276,0.5019137786848009,0.5019358958405906,0.5020070077705796,0.5018111426764235,0.501490528404164,0.5018650660478895,0.5018804908784588,0.5016218213248052,0.5018484473234593,0.501841258555667,0.5017255276879942,0.5017645723777489,0.5016236759439329,0.501908957267025,0.5019063862720248,0.5017597981511693,0.5017866549995061,0.5019490032751224,0.5014293414628566,0.5018493878801389,0.5017601364014197,0.5016718040624589,0.5019479293885929,0.5015508748027113,0.501800805387592,0.5017024604320939,0.501866748994118,0.5017643806982337,0.5014866015159559,0.5017859244148699,0.5018932544877498,0.5019164522898018,0.501718851427224,0.501910942790947,0.5019768844375078,0.5019211987799266,0.5018485113839626,0.5017063344612087,0.5019985533199851,0.5019077721475022,0.501859932193328,0.5014395746385156,0.5015323711782892,0.5017966961056177,0.5017212861753563,0.50195582931747,0.5018228521596964,0.5018551923893062,0.5019574153103412,0.501753808676659,0.501958403006468,0.5016863557385265,0.5019902328460265,0.5018019687437723,0.5019164187858477,0.501851010742664,0.5019254366183309,0.5017900494630306,0.501723730351284,0.5018527242362101,0.5019694608617771,0.5018476436797855,0.5019836782779546,0.5019756438175369,0.5019484859638442,0.5012984952666346,0.501901831772377,0.5019467641039158,0.5019493910378774,0.5019202043693725,0.5019924836774009,0.5019369023761947,0.5020245576431158,0.5017699313475684,0.5014787241231453,0.5019206832440904,0.5017357029190792,0.5017488446454548,0.5017977800376276,0.501958529843471,0.5019234005407703,0.5019751077746469,0.5017054530704362,0.501955249152445,0.501916576626789,0.5019854758849054,0.5019734132668322,0.5019663188655632,0.501962457202345,0.5016756909411829,0.5,0.5019640887748729,0.501974552555428,0.5017778401081899,0.5018475163986533,0.5016543956618928,0.5018983010133468,0.5019311836137402,0.5019737477578069,0.5018808886326253,
